x1,x2,x3,x4,u1,u2
-0.6443427792884308,-0.45774571548993886,-0.13270999640996536,-0.020491308905245302,0.03261324742320763,0.04348061470807192
-0.6564189271867683,-0.41531586669640586,-0.12161452600238837,-0.012864638009598861,0.07042936391645252,0.09471951173924868
-0.692238363767944,-0.39044504961539944,-0.11777592211921836,-0.001334344754138175,0.09630303748872997,0.12045517714449193
-0.5874729782707979,-0.5483125137736569,-0.115881459177967,0.010924668120973126,0.11529261108841062,0.10591910875611192
-0.41835314201453555,-0.5953748458057839,-0.10822014872333563,0.019768632097228615,0.1295905092589213,0.045628327730411804
-0.3890283476535482,-0.5688292105441783,-0.08725907931253601,0.021168483734713216,0.13821802628043556,-0.053441892338017445
-0.33716612165930904,-0.40242093651427785,-0.048415778739662595,0.012437337103357357,0.13818723439371763,-0.1722149871845908
-0.35705207670705963,-0.4853796236455724,0.007867884870515839,-0.006774135551638902,0.1265919938355085,-0.2836461398519351
-0.35675981824328323,-0.5112656963441261,0.07547739478741759,-0.034054887848570185,0.10278572994529336,-0.3596589723359836
-0.37302490995706644,-0.6468501371759239,0.14371543819404817,-0.06457200302639732,0.06978142049370467,-0.3789258702652812
-0.40798087090600493,-0.6709145370588209,0.1999013926466684,-0.09213306956870186,0.034272967164374404,-0.33311963599544575
-0.4837168252662232,-0.5438466257491917,0.2327531146347912,-0.11070374203725414,0.005143189800038496,-0.22959947321290253
-0.4485485105590432,-0.5489201122821279,0.23553151800477937,-0.11595109063258373,-0.009153718406231125,-0.08951161418863954
-0.3313588567947392,-0.5062393351831378,0.20794894741795666,-0.10635007755023429,-0.0035326697582688696,0.0583094297942392
-0.4446242572988221,-0.2986548722242071,0.15618593408974457,-0.08350312216277288,0.021434721362597456,0.18589520692290906
-0.2836762290062892,-0.2904219564678522,0.09093402185258095,-0.05155310192443831,0.05873029270293733,0.27454232255722827
-0.3070319582179969,-0.16431088393306703,0.024012513359623858,-0.015850373360805352,0.09603539689383025,0.3203740656950492
-0.30065811004157744,-0.12595888933546312,-0.03540554929643085,0.018723092946428432,0.11868127991115837,0.33517013914730504
-0.463230393100798,0.07698712504130575,-0.08374236293863285,0.04924441198973038,0.11370488861277142,0.3420047641511232
-0.6172447449842275,0.13003868890991868,-0.12412445489719871,0.07556578248648585,0.07391708497503385,0.3668863926378319
-0.4467909719127826,0.32090973835560094,-0.16517602299300532,0.1001638965524313,0.0007951530470099674,0.4289448131218649
-0.47889069609045815,0.5730215081017687,-0.21774443743841343,0.12703215441622878,-0.09474154350449326,0.532317586310561
-0.3215911067871291,0.5592359888055918,-0.2904946723679742,0.1599387683406883,-0.19407963382195595,0.662519155077455
-0.28666969988141827,0.7889881495152449,-0.3857433358000756,0.20060048091392363,-0.27490855694048494,0.7888032274431449
-0.23652916758200612,1.0253200116431502,-0.49693072187935017,0.24738472671201034,-0.3165487679463244,0.8722111518990739
-0.07197840354046506,1.0937474909609408,-0.6087190553194873,0.2950242856279961,-0.30527374668672874,0.8771815093557859
-0.05422344590699337,1.0847614279170967,-0.6999596355517895,0.3355385508630953,-0.2382165381444209,0.7833469250309465
-0.3384008826579888,1.2301288677647477,-0.7489024703088609,0.36018707522809473,-0.12476153742302619,0.5938768087445729
-0.3928389070061673,1.1891026365653141,-0.7392889324340282,0.3619448240660568,0.015057911122657482,0.33756466163861637
-0.1328641753761213,1.0357707010988428,-0.6656011407021161,0.33779011837934936,0.15486504636646406,0.06359416105502302
0.23012685375526154,0.8942016515377028,-0.535870296740243,0.29010311554415574,0.2679407447690658,-0.16994451625922458
0.3673214498393307,0.6633941953259139,-0.3710551659134419,0.22669216543116838,0.3334443074961121,-0.3108108715671132
0.4267421170210755,0.47815028851354097,-0.20093162107940934,0.1593403318054701,0.34128922991544425,-0.32657360703170063
0.3950481747075551,0.40314948315607274,-0.05742351654986047,0.10118851801342482,0.2944299684183081,-0.21377924720095381
0.5387926883562005,0.3335444759217369,0.03293347385048405,0.06362043041118147,0.20796674659891756,0.00041207708727233503
0.40086919198920523,0.22729419348441265,0.05539908979497172,0.053482369254119665,0.10528765083457055,0.2647783053195609
